,person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
32661,26.0,1,2,53613.0,2,10000.0,0,8.82,0.19,547,1,0
32662,34.0,1,0,76349.0,0,13200.0,5,9.25,0.17,685,1,0
32663,28.0,0,3,49991.0,0,9867.0,1,9.4,0.2,555,0,0
32664,32.0,0,3,72638.0,2,12000.0,1,6.58,0.17,584,1,0
32665,31.0,1,3,240461.0,0,5000.0,0,9.14,0.02,642,1,0
32666,35.0,1,2,54928.0,0,5200.0,2,13.08,0.09,683,1,0
32667,25.0,0,3,78671.0,0,5000.0,0,7.97,0.06,576,1,0
32668,22.0,1,1,49224.0,0,10000.0,1,6.74,0.2,476,1,0
32669,31.0,0,2,50101.0,0,4000.0,3,10.34,0.08,692,1,0
32670,28.0,1,2,140940.0,2,21194.0,4,12.46,0.15,634,0,0
32671,28.0,1,2,51129.0,0,4922.0,1,10.73,0.1,641,0,0
32672,25.0,1,0,40653.0,0,8000.0,1,11.4,0.2,702,1,0
32673,22.0,0,3,84877.0,2,6000.0,1,6.89,0.07,606,1,0
32674,27.0,1,2,43155.0,2,9000.0,2,11.4,0.21,637,0,0
32675,24.0,0,2,94476.0,0,5797.0,2,11.01,0.06,676,1,0
32676,32.0,0,3,36644.0,2,10000.0,3,8.23,0.27,616,1,0
32677,26.0,1,3,30909.0,1,8500.0,1,6.75,0.28,577,0,0
32678,22.0,1,3,51299.0,0,10000.0,1,11.82,0.19,690,0,0
32679,23.0,1,2,49207.0,0,9000.0,1,11.02,0.18,639,1,0
32680,23.0,0,0,55066.0,0,9437.0,1,13.17,0.17,705,0,0
32681,30.0,0,2,104905.0,0,2517.0,0,9.49,0.02,597,1,0
32682,23.0,1,3,72960.0,0,11500.0,0,11.14,0.16,639,1,0
32683,24.0,0,2,53787.0,0,10329.0,1,13.27,0.19,582,1,0
32684,29.0,0,2,88355.0,2,29979.0,3,7.87,0.34,610,0,0
32685,23.0,0,1,49190.0,0,10000.0,1,6.93,0.2,617,1,0
32686,38.0,0,2,63672.0,1,9600.0,1,8.85,0.15,700,1,0
32687,31.0,0,1,52508.0,0,9000.0,0,11.5,0.17,584,1,0
32688,23.0,0,2,144915.0,0,23953.0,3,10.59,0.17,687,1,0
32689,27.0,1,2,72920.0,2,10000.0,0,8.0,0.14,705,1,0
32690,24.0,0,0,127418.0,2,3709.0,4,9.19,0.03,700,0,0
32691,28.0,1,0,29789.0,0,5000.0,5,12.02,0.17,579,1,0
32692,23.0,1,2,60763.0,0,7000.0,3,10.7,0.12,648,0,0
32693,25.0,0,1,70610.0,0,6000.0,0,12.24,0.08,648,1,0
32694,27.0,1,2,48033.0,2,3000.0,2,9.55,0.06,605,1,0
32695,30.0,0,2,39201.0,0,6000.0,2,11.96,0.15,627,1,0
32696,30.0,1,3,151020.0,0,3069.0,1,12.74,0.02,632,1,0
32697,24.0,1,1,67226.0,0,10775.0,1,9.35,0.16,635,0,0
32698,23.0,1,2,30040.0,0,4000.0,3,11.18,0.13,614,0,0
32699,26.0,0,1,102794.0,2,10000.0,1,11.66,0.1,617,1,0
32700,31.0,0,3,66920.0,0,15868.0,0,11.01,0.24,631,0,0
32701,23.0,1,2,81509.0,2,3215.0,0,7.35,0.04,580,1,0
32702,24.0,0,0,41980.0,0,9000.0,5,13.0,0.21,592,1,0
32703,30.0,1,2,96804.0,2,14449.0,4,12.0,0.15,611,1,0
32704,40.0,0,1,147668.0,2,11799.0,2,10.21,0.08,690,0,0
32705,24.0,1,0,50036.0,0,9919.0,3,7.14,0.2,586,1,0
32706,34.0,1,0,43633.0,2,18148.0,0,9.53,0.42,666,0,0
32707,26.0,0,2,113669.0,2,15072.0,5,6.58,0.13,691,0,0
32708,39.0,0,2,108608.0,0,1500.0,1,13.51,0.01,612,1,0
32709,26.0,1,2,50332.0,0,3000.0,3,11.11,0.06,646,1,0
32710,23.0,0,2,85449.0,0,10000.0,5,10.23,0.12,606,1,0
32711,32.0,0,1,29634.0,0,3500.0,2,12.99,0.12,645,0,0
32712,37.0,0,1,78737.0,0,9000.0,1,9.88,0.11,580,0,0
32713,25.0,1,3,33212.0,1,7300.0,2,11.37,0.22,620,1,0
32714,27.0,1,2,44178.0,2,14000.0,0,13.67,0.32,587,0,0
32715,23.0,1,2,31140.0,0,4000.0,3,12.34,0.13,638,0,0
32716,36.0,1,3,176109.0,2,10000.0,5,13.69,0.06,666,0,0
32717,25.0,1,2,35432.0,2,3000.0,1,11.39,0.08,626,1,0
32718,29.0,0,1,126959.0,2,15000.0,4,13.77,0.12,679,1,0
32719,28.0,0,2,68934.0,0,6000.0,3,7.75,0.09,613,1,0
32720,22.0,0,3,40950.0,0,10000.0,2,11.78,0.24,674,1,0
32721,23.0,0,3,73145.0,2,15000.0,2,7.99,0.21,606,1,0
32722,21.0,1,3,24632.0,0,4430.0,2,8.84,0.18,554,1,0
32723,25.0,0,3,108892.0,2,9572.0,5,13.03,0.09,703,1,0
32724,30.0,1,3,41777.0,0,4000.0,3,11.13,0.1,649,1,0
32725,23.0,0,2,79013.0,0,9600.0,0,13.68,0.12,662,0,0
32726,25.0,0,0,83730.0,0,1025.0,5,8.41,0.01,589,1,0
32727,22.0,1,3,49065.0,0,6500.0,3,6.26,0.13,629,0,0
32728,22.0,1,2,74151.0,2,12000.0,3,13.49,0.16,622,0,0
32729,30.0,0,3,139033.0,2,6592.0,3,13.43,0.05,606,1,0
32730,27.0,0,3,93702.0,2,12866.0,0,11.01,0.14,651,0,0
32731,24.0,1,2,59640.0,0,10154.0,1,10.33,0.17,644,0,0
32732,22.0,0,1,63449.0,0,12000.0,1,12.03,0.19,668,1,0
32733,26.0,0,2,68334.0,2,13000.0,5,8.68,0.19,679,1,0
32734,28.0,0,2,50043.0,0,12000.0,0,8.98,0.24,666,0,0
32735,29.0,1,2,58402.0,0,7500.0,3,11.94,0.13,625,0,0
32736,24.0,1,2,114969.0,2,35000.0,1,7.9,0.3,495,1,0
32737,28.0,1,0,60910.0,0,8000.0,3,7.14,0.13,609,1,0
32738,23.0,1,1,74988.0,0,8400.0,2,13.94,0.11,658,0,0
32739,29.0,1,3,48812.0,2,3213.0,3,9.26,0.07,586,1,0
32740,30.0,1,3,51285.0,0,5000.0,2,11.01,0.1,629,0,0
32741,38.0,0,2,138880.0,2,8000.0,3,12.87,0.06,717,0,0
32742,33.0,0,3,93356.0,0,17507.0,2,11.52,0.19,664,1,0
32743,25.0,0,1,70989.0,0,7000.0,3,7.57,0.1,618,1,0
32744,24.0,0,2,128246.0,2,15000.0,5,7.49,0.12,710,0,0
32745,24.0,1,1,57421.0,2,11000.0,0,11.02,0.19,498,1,0
32746,25.0,0,2,61345.0,0,5000.0,1,11.36,0.08,607,1,0
32747,33.0,0,2,207697.0,0,15931.0,5,9.68,0.08,609,1,0
32748,27.0,1,0,116176.0,2,20000.0,3,16.46,0.17,689,1,0
32749,28.0,0,3,99941.0,2,18233.0,5,9.45,0.18,607,1,0
32750,29.0,1,4,51131.0,0,10000.0,1,10.83,0.2,709,0,0
32751,25.0,1,1,58539.0,0,3000.0,1,13.83,0.05,688,1,0
32752,23.0,1,1,51306.0,2,14791.0,1,13.07,0.29,551,1,0
32753,22.0,1,2,64497.0,0,5004.0,0,5.7,0.08,673,1,0
32754,25.0,1,2,115686.0,2,4137.0,1,10.65,0.04,590,1,0
32755,30.0,1,2,59713.0,2,8500.0,2,12.79,0.14,682,1,0
32756,36.0,1,1,101793.0,0,6000.0,3,12.54,0.06,641,1,0
32757,27.0,1,3,89468.0,0,12000.0,3,14.08,0.13,609,1,0
32758,26.0,1,3,38951.0,0,2138.0,0,9.84,0.05,639,0,0
32759,29.0,0,2,109087.0,2,12000.0,1,8.23,0.11,562,1,0
32760,31.0,1,0,77821.0,2,6474.0,2,7.55,0.08,598,1,0
32761,28.0,1,2,94763.0,2,6183.0,3,7.51,0.07,599,1,0
32762,37.0,0,4,70660.0,0,7500.0,5,12.73,0.11,691,1,0
32763,28.0,1,3,275769.0,2,35000.0,4,14.28,0.13,530,1,0
32764,29.0,0,1,109131.0,0,7144.0,0,6.5,0.07,641,1,0
32765,35.0,0,3,198375.0,2,7729.0,5,10.8,0.04,712,0,0
32766,38.0,0,3,104949.0,0,17791.0,2,7.47,0.17,641,0,0
32767,25.0,1,2,61232.0,2,8000.0,5,7.49,0.13,608,1,0
32768,30.0,0,1,109071.0,2,18000.0,0,10.74,0.17,663,0,0
32769,32.0,0,3,58658.0,1,12082.0,2,8.49,0.21,609,1,0
32770,27.0,1,2,26875.0,0,6000.0,3,6.53,0.22,627,0,0
32771,24.0,1,1,105683.0,2,10000.0,1,7.19,0.09,636,0,0
32772,43.0,1,1,57102.0,2,7500.0,1,6.94,0.13,656,0,0
32773,29.0,0,3,101457.0,2,10966.0,1,9.98,0.11,636,0,0
32774,29.0,1,2,168751.0,2,25000.0,4,10.33,0.15,612,1,0
32775,23.0,0,2,120907.0,2,10000.0,1,12.83,0.08,666,1,0
32776,34.0,1,0,82492.0,2,2500.0,1,9.92,0.03,642,1,0
32777,25.0,0,2,70092.0,2,4000.0,1,9.05,0.06,689,1,0
32778,25.0,0,2,54269.0,2,19343.0,3,9.86,0.36,609,1,0
32779,28.0,0,0,55154.0,0,10458.0,3,15.4,0.19,653,1,0
32780,31.0,0,2,29492.0,0,2500.0,2,9.59,0.08,551,1,0
32781,27.0,0,3,70647.0,0,1472.0,5,12.21,0.02,636,1,0
32782,25.0,0,2,47051.0,0,2110.0,3,10.41,0.04,663,0,0
32783,26.0,0,1,92236.0,2,10000.0,5,10.78,0.11,598,1,0
32784,37.0,0,2,61016.0,0,10000.0,5,7.28,0.16,651,1,0
32785,44.0,0,3,52639.0,0,7821.0,2,11.06,0.15,613,0,0
32786,26.0,1,3,72758.0,2,7000.0,3,10.46,0.1,631,1,0
32787,24.0,1,3,130357.0,2,8000.0,5,11.95,0.06,603,1,0
32788,30.0,0,2,210862.0,0,17861.0,1,6.36,0.08,601,0,0
32789,30.0,1,0,57492.0,2,5448.0,2,9.92,0.09,733,1,0
32790,37.0,0,1,52483.0,0,3500.0,3,10.41,0.07,644,1,0
32791,30.0,0,2,85018.0,0,12000.0,2,7.96,0.14,661,0,0
32792,35.0,1,2,60401.0,2,4000.0,1,11.16,0.07,639,1,0
32793,25.0,0,0,58660.0,0,8000.0,3,13.04,0.14,695,0,0
32794,24.0,1,0,90943.0,2,12000.0,4,13.67,0.13,698,1,0
32795,33.0,0,0,90568.0,0,3600.0,1,15.27,0.04,603,1,0
32796,25.0,1,3,42804.0,0,6401.0,2,11.03,0.15,638,1,0
32797,28.0,1,2,64595.0,0,10000.0,2,11.55,0.15,660,0,0
32798,24.0,1,1,102901.0,2,12000.0,2,7.67,0.12,673,0,0
32799,28.0,0,0,38193.0,0,4000.0,2,10.69,0.1,659,0,0
32800,25.0,0,0,72992.0,2,17000.0,0,7.63,0.23,647,1,0
32801,27.0,1,3,90201.0,0,15000.0,3,11.57,0.17,531,1,0
32802,32.0,0,1,90928.0,2,6000.0,2,7.71,0.07,572,1,0
32803,28.0,1,3,63394.0,2,13600.0,1,7.88,0.21,533,1,0
32804,31.0,1,0,313322.0,2,27130.0,2,7.52,0.09,674,1,0
32805,26.0,1,3,75172.0,0,7000.0,1,10.2,0.09,659,1,0
32806,24.0,0,2,103026.0,2,24000.0,2,10.81,0.23,594,1,0
32807,25.0,1,0,89422.0,2,24170.0,3,11.38,0.27,721,1,0
32808,23.0,0,3,36953.0,0,5910.0,2,7.84,0.16,661,0,0
32809,26.0,1,1,54073.0,0,5000.0,1,10.13,0.09,632,1,0
32810,23.0,0,2,63602.0,2,5000.0,0,6.98,0.08,617,1,0
32811,28.0,1,1,44234.0,2,6000.0,4,14.36,0.14,615,1,0
32812,26.0,0,2,133051.0,2,10000.0,4,10.8,0.08,562,1,0
32813,23.0,1,2,28210.0,0,6000.0,1,13.97,0.21,637,1,0
32814,25.0,0,2,87725.0,0,10000.0,2,12.99,0.11,654,0,0
32815,38.0,0,0,91140.0,0,10000.0,3,9.62,0.11,656,1,0
32816,27.0,1,2,58777.0,2,6000.0,0,9.0,0.1,651,0,0
32817,25.0,1,0,72960.0,0,7200.0,1,9.77,0.1,494,1,0
32818,26.0,0,3,58725.0,0,2000.0,1,11.17,0.03,631,0,0
32819,22.0,1,2,232344.0,2,20000.0,2,7.31,0.09,646,1,0
32820,23.0,0,0,27439.0,0,2500.0,2,11.69,0.09,560,1,0
32821,28.0,1,0,42888.0,0,10000.0,2,16.65,0.23,638,1,0
32822,27.0,0,0,123390.0,2,15000.0,4,12.25,0.12,677,0,0
32823,30.0,1,3,38217.0,0,3114.0,3,13.37,0.08,535,1,0
32824,28.0,0,3,29822.0,0,3000.0,3,8.58,0.1,602,1,0
32825,25.0,1,2,144867.0,2,20990.0,4,14.26,0.14,653,0,0
32826,27.0,1,0,58547.0,2,9600.0,1,13.61,0.16,678,0,0
32827,23.0,0,3,75467.0,2,2000.0,1,15.0,0.03,667,0,0
32828,31.0,1,3,88600.0,2,6870.0,3,7.8,0.08,617,1,0
32829,36.0,0,2,68539.0,2,20000.0,1,13.57,0.29,526,0,0
32830,25.0,0,2,38397.0,0,1424.0,1,10.55,0.04,669,1,0
32831,28.0,1,1,48620.0,0,12000.0,2,10.96,0.25,583,0,0
32832,29.0,0,2,100795.0,2,7500.0,2,10.67,0.07,582,0,0
32833,23.0,1,1,49287.0,0,6000.0,2,11.1,0.12,663,1,0
32834,26.0,1,2,108785.0,2,10000.0,0,6.1,0.09,529,1,0
32835,27.0,0,1,32216.0,2,5000.0,2,11.79,0.16,628,1,0
32836,32.0,0,3,44250.0,0,2500.0,1,10.27,0.06,644,1,0
32837,30.0,1,2,85333.0,2,10000.0,2,9.56,0.12,644,1,0
32838,24.0,1,3,96570.0,0,16000.0,4,14.25,0.17,522,1,0
32839,30.0,0,0,89526.0,2,10000.0,4,8.92,0.11,727,0,0
32840,29.0,1,3,52751.0,0,4000.0,1,11.74,0.08,698,0,0
32841,23.0,1,2,91105.0,0,5000.0,3,11.01,0.05,557,1,0
32842,36.0,1,1,63430.0,0,8000.0,3,13.99,0.13,648,0,0
32843,26.0,1,2,120825.0,2,14000.0,3,10.67,0.12,634,0,0
32844,23.0,1,3,109063.0,2,8000.0,1,10.36,0.07,674,0,0
32845,25.0,1,2,97175.0,2,12000.0,3,9.21,0.12,653,1,0
32846,23.0,1,0,82436.0,0,13105.0,3,8.79,0.16,574,1,0
32847,25.0,1,2,75735.0,2,4000.0,0,9.35,0.05,570,1,0
32848,32.0,0,2,61194.0,0,12000.0,5,6.06,0.2,665,1,0
32849,25.0,1,2,104514.0,2,12204.0,2,7.29,0.12,571,1,0
32850,23.0,0,3,110550.0,2,12000.0,0,8.94,0.11,668,0,0
32851,31.0,0,2,79400.0,2,7000.0,4,8.76,0.09,687,1,0
32852,35.0,0,1,72859.0,2,6000.0,2,8.11,0.08,661,1,0
32853,24.0,0,2,57589.0,2,6000.0,3,8.37,0.1,592,1,0
32854,25.0,1,1,58821.0,0,5500.0,2,10.56,0.09,614,1,0
32855,28.0,1,3,41741.0,0,6020.0,5,6.94,0.14,712,0,0
32856,38.0,1,1,78199.0,0,3069.0,1,6.95,0.04,632,1,0
32857,25.0,1,1,84990.0,2,3000.0,0,6.41,0.04,689,1,0
32858,30.0,0,1,63099.0,2,12000.0,3,7.88,0.19,643,0,0
32859,25.0,1,2,34352.0,0,6420.0,3,13.36,0.19,688,0,0
32860,30.0,1,3,58571.0,0,10000.0,1,12.65,0.17,671,0,0
32861,28.0,1,4,125536.0,2,10000.0,0,14.24,0.08,683,1,0
32862,28.0,1,1,102635.0,0,9000.0,3,10.76,0.09,584,1,0
32863,32.0,0,2,480914.0,2,18019.0,1,7.57,0.04,676,0,0
32864,26.0,1,1,194059.0,2,29814.0,0,8.02,0.15,492,1,0
32865,37.0,1,4,74986.0,0,3753.0,3,11.4,0.05,636,1,0
32866,23.0,0,0,80130.0,2,10000.0,0,10.62,0.12,675,0,0
32867,32.0,0,3,23690.0,1,2647.0,3,10.45,0.11,551,1,0
32868,25.0,0,1,128279.0,2,10000.0,1,10.24,0.08,665,1,0
32869,56.0,0,1,210853.0,2,12000.0,0,10.82,0.06,635,1,0
32870,27.0,1,2,48851.0,1,6400.0,1,9.3,0.13,683,0,0
32871,41.0,0,3,75554.0,2,5000.0,4,8.47,0.07,718,1,0
32872,28.0,0,1,35807.0,0,7125.0,2,6.25,0.2,658,1,0
32873,29.0,1,2,108998.0,2,13444.0,1,9.08,0.12,559,1,0
32874,28.0,0,1,36661.0,0,8875.0,1,7.12,0.24,635,1,0
32875,27.0,1,4,132761.0,2,25000.0,0,12.56,0.19,633,1,0
32876,28.0,1,0,100757.0,2,7215.0,3,12.43,0.07,652,1,0
32877,29.0,0,1,54971.0,2,7500.0,2,9.32,0.14,626,1,0
32878,23.0,0,2,70383.0,0,12844.0,5,12.12,0.18,628,1,0
32879,26.0,0,1,27165.0,2,8000.0,0,7.68,0.29,524,1,0
32880,25.0,1,1,115157.0,2,4000.0,1,7.91,0.03,697,0,0
32881,30.0,0,2,46363.0,0,6000.0,5,11.01,0.13,547,1,0
32882,30.0,0,2,151197.0,0,5759.0,0,7.43,0.04,687,1,0
32883,40.0,1,3,61114.0,0,7000.0,5,12.54,0.11,696,0,0
32884,23.0,1,2,42553.0,0,4000.0,5,11.26,0.09,591,1,0
32885,24.0,0,2,121065.0,2,6000.0,0,13.55,0.05,517,1,0
32886,23.0,1,1,78609.0,2,7444.0,0,7.01,0.09,574,1,0
32887,22.0,1,3,44953.0,2,9961.0,5,6.91,0.22,649,0,0
32888,24.0,0,2,157027.0,2,20046.0,3,10.62,0.13,688,1,0
32889,25.0,0,1,113522.0,0,20000.0,4,10.98,0.18,670,1,0
32890,28.0,0,2,155014.0,2,3954.0,1,13.41,0.03,543,0,0
32891,25.0,1,3,67298.0,2,8000.0,1,9.24,0.12,624,1,0
32892,30.0,1,2,58837.0,0,8000.0,0,13.34,0.14,700,1,0
32893,24.0,1,3,31181.0,0,5000.0,1,10.66,0.16,618,1,0
32894,26.0,1,2,103063.0,2,4438.0,0,7.44,0.04,657,1,0
32895,30.0,0,0,55071.0,2,15000.0,0,11.02,0.27,657,0,0
32896,27.0,1,1,41648.0,0,6000.0,0,9.47,0.14,597,1,0
32897,23.0,0,1,104134.0,0,6000.0,1,10.0,0.06,588,0,0
32898,28.0,0,0,84809.0,2,8000.0,4,12.88,0.09,664,1,0
32899,24.0,1,2,60951.0,0,10000.0,5,12.15,0.16,692,1,0
32900,30.0,1,1,49137.0,0,7000.0,2,12.8,0.14,535,1,0
32901,31.0,0,0,58666.0,0,2000.0,4,13.74,0.03,706,1,0
32902,27.0,0,1,111409.0,0,25000.0,1,18.66,0.22,514,1,0
32903,24.0,0,1,132918.0,2,10000.0,4,8.61,0.08,594,1,0
32904,29.0,1,3,79186.0,2,2500.0,3,12.35,0.03,623,1,0
32905,23.0,1,2,105243.0,2,1853.0,1,8.52,0.02,616,1,0
32906,22.0,1,2,79953.0,2,16800.0,0,13.89,0.21,463,1,0
32907,23.0,1,0,133035.0,2,2847.0,3,8.35,0.02,660,0,0
32908,30.0,1,3,116592.0,2,9716.0,4,5.83,0.08,584,0,0
32909,33.0,0,2,66782.0,2,1500.0,1,10.56,0.02,622,1,0
32910,29.0,0,2,168839.0,2,10000.0,4,12.13,0.06,615,1,0
32911,26.0,0,1,73664.0,0,2560.0,2,6.94,0.03,601,1,0
32912,36.0,1,0,91041.0,0,10000.0,4,7.03,0.11,681,0,0
32913,27.0,0,0,162963.0,2,10000.0,3,15.29,0.06,614,1,0
32914,25.0,0,3,43322.0,0,10443.0,2,9.44,0.24,660,0,0
32915,24.0,1,0,30827.0,0,4767.0,0,13.23,0.15,622,0,0
32916,22.0,0,2,46548.0,0,10000.0,0,13.49,0.21,548,1,0
32917,32.0,0,2,60897.0,2,16000.0,3,11.43,0.26,717,1,0
32918,26.0,0,2,63335.0,2,3000.0,2,10.01,0.05,631,1,0
32919,27.0,0,0,63336.0,0,8000.0,5,7.03,0.13,619,1,0
32920,33.0,1,1,61022.0,2,16000.0,3,13.75,0.26,667,0,0
32921,26.0,0,2,96952.0,2,17000.0,3,12.89,0.18,629,1,0
32922,29.0,1,3,43953.0,0,8000.0,0,11.76,0.18,642,1,0
32923,26.0,0,1,111724.0,0,13000.0,5,10.99,0.12,588,0,0
32924,23.0,0,3,86601.0,0,11027.0,5,12.28,0.13,505,1,0
32925,23.0,1,0,78923.0,2,8000.0,1,6.79,0.1,578,1,0
32926,22.0,1,2,27567.0,1,8500.0,0,10.73,0.31,642,1,0
32927,26.0,0,1,41908.0,1,10657.0,3,12.07,0.25,606,1,0
32928,31.0,1,2,39217.0,0,6000.0,2,11.6,0.15,658,0,0
32929,26.0,1,1,82971.0,2,24636.0,3,9.51,0.3,647,1,0
32930,27.0,0,0,88556.0,2,20097.0,4,12.9,0.23,638,1,0
32931,23.0,0,0,47695.0,2,1234.0,2,13.16,0.03,666,1,0
32932,27.0,1,2,58607.0,0,3000.0,1,5.79,0.05,606,1,0
32933,30.0,0,0,33949.0,0,7000.0,2,8.59,0.21,631,0,0
32934,30.0,1,3,181301.0,0,3979.0,3,9.02,0.02,694,1,0
32935,25.0,0,1,179943.0,1,7112.0,3,10.09,0.04,632,0,0
32936,23.0,1,3,51384.0,2,5388.0,1,11.69,0.1,669,1,0
32937,25.0,0,3,97040.0,2,6000.0,2,8.34,0.06,551,1,0
32938,39.0,0,3,87427.0,2,15000.0,2,12.64,0.17,684,1,0
32939,24.0,0,1,94429.0,0,12000.0,0,6.36,0.13,544,0,0
32940,25.0,0,3,76259.0,2,7332.0,1,8.58,0.1,658,1,0
32941,32.0,0,3,181303.0,0,8000.0,1,11.85,0.04,613,1,0
32942,24.0,0,3,37579.0,0,5000.0,1,7.75,0.13,651,0,0
32943,28.0,1,2,48954.0,2,3200.0,3,10.25,0.07,632,1,0
32944,28.0,0,2,97211.0,2,7412.0,1,12.63,0.08,705,1,0
32945,26.0,0,2,15015.0,0,1000.0,5,10.6,0.07,659,0,0
32946,24.0,0,2,81630.0,0,7528.0,2,14.57,0.09,684,1,0
32947,34.0,1,2,132495.0,2,6000.0,1,9.02,0.05,581,1,0
32948,32.0,1,0,121168.0,2,7000.0,4,7.53,0.06,610,1,0
32949,53.0,0,1,55455.0,2,5961.0,3,12.35,0.11,597,1,0
32950,22.0,1,2,57475.0,0,7000.0,3,7.16,0.12,650,1,0
32951,32.0,0,3,59800.0,2,5000.0,2,13.82,0.08,561,1,0
32952,26.0,0,2,48985.0,0,7200.0,1,10.92,0.15,622,1,0
32953,25.0,1,2,240767.0,2,2815.0,0,9.16,0.01,554,1,0
32954,29.0,0,2,63127.0,2,1900.0,3,11.49,0.03,649,1,0
32955,31.0,0,1,89807.0,0,15000.0,0,11.25,0.17,521,1,0
32956,24.0,1,1,60864.0,0,2966.0,5,7.29,0.05,596,1,0
32957,37.0,0,3,46811.0,0,6000.0,0,14.28,0.13,627,1,0
32958,24.0,0,3,66918.0,2,10000.0,0,7.76,0.15,545,1,0
32959,33.0,0,1,50149.0,0,10400.0,0,8.72,0.21,572,1,0
32960,28.0,0,2,109823.0,2,16573.0,1,10.12,0.15,626,0,0
32961,23.0,1,0,121319.0,0,12000.0,1,13.57,0.1,696,1,0
32962,26.0,1,3,26606.0,2,1580.0,2,11.03,0.06,419,1,0
32963,24.0,0,2,37425.0,0,1000.0,1,8.0,0.03,644,0,0
32964,41.0,0,4,86429.0,0,12000.0,0,10.85,0.14,674,1,0
32965,37.0,1,3,79070.0,0,12000.0,0,14.92,0.15,614,0,0
32966,27.0,0,1,156854.0,2,3083.0,0,11.11,0.02,665,1,0
32967,26.0,0,2,46747.0,2,3901.0,4,7.92,0.08,596,1,0
32968,23.0,0,3,57441.0,0,7000.0,2,11.11,0.12,680,0,0
32969,27.0,1,3,47379.0,0,5918.0,1,9.21,0.12,614,1,0
32970,37.0,0,2,48949.0,0,5000.0,0,11.1,0.1,635,1,0
32971,23.0,1,0,72831.0,0,15000.0,0,15.91,0.21,582,1,0
32972,23.0,0,2,75780.0,2,2026.0,1,14.4,0.03,673,0,0
32973,33.0,1,3,192927.0,0,7500.0,1,11.11,0.04,703,1,0
32974,26.0,0,2,117061.0,0,6942.0,5,9.59,0.06,544,1,0
32975,34.0,1,0,216986.0,2,14192.0,2,8.39,0.07,649,1,0
32976,36.0,1,3,38342.0,0,6576.0,1,5.68,0.17,655,0,0
32977,27.0,0,2,101874.0,2,7212.0,3,10.92,0.07,644,1,0
32978,36.0,0,2,45229.0,0,6000.0,2,11.32,0.13,709,1,0
32979,24.0,1,1,87293.0,0,17907.0,3,8.61,0.21,630,1,0
32980,22.0,0,3,79498.0,2,4000.0,0,7.44,0.05,609,1,0
32981,30.0,1,2,58120.0,2,23786.0,1,12.32,0.41,671,0,0
32982,24.0,0,3,29672.0,1,8000.0,0,5.99,0.27,664,1,0
32983,28.0,1,2,59524.0,2,8500.0,0,10.89,0.14,582,1,0
32984,24.0,1,2,79037.0,2,9600.0,0,11.98,0.12,689,1,0
32985,23.0,0,0,97421.0,0,3600.0,5,12.36,0.04,661,1,0
32986,23.0,0,1,58551.0,0,2400.0,0,10.77,0.04,571,0,0
32987,35.0,1,3,68994.0,2,12000.0,2,12.33,0.17,675,0,0
32988,28.0,1,2,49247.0,2,19200.0,1,9.91,0.39,717,0,0
32989,25.0,0,3,30810.0,1,8945.0,1,7.02,0.29,686,1,0
32990,34.0,0,2,104499.0,2,10000.0,4,10.71,0.1,615,1,0
32991,26.0,1,2,207497.0,0,12000.0,1,11.49,0.06,659,1,0
32992,23.0,0,3,105490.0,0,20000.0,5,13.75,0.19,546,1,0
32993,28.0,1,4,60924.0,0,2000.0,3,11.04,0.03,697,1,0
32994,35.0,0,1,87428.0,2,12888.0,2,6.47,0.15,664,1,0
32995,26.0,1,2,91318.0,2,8000.0,3,14.92,0.09,590,1,0
32996,23.0,1,2,79749.0,0,16800.0,0,11.28,0.21,632,0,0
32997,25.0,0,1,51450.0,0,6000.0,2,12.48,0.12,661,0,0
32998,35.0,0,2,70632.0,0,7500.0,5,11.61,0.11,703,0,0
32999,31.0,0,3,54991.0,0,9000.0,5,12.94,0.16,574,1,0
33000,28.0,1,0,66896.0,1,18000.0,0,13.75,0.27,658,1,0
33001,26.0,1,3,34023.0,0,2221.0,2,12.47,0.07,636,1,0
33002,26.0,1,2,152320.0,2,14970.0,0,8.24,0.1,602,1,0
33003,24.0,1,3,37218.0,0,6000.0,1,11.62,0.16,694,0,0
33004,32.0,0,2,84893.0,2,11233.0,5,9.26,0.13,681,1,0
33005,31.0,1,3,109905.0,2,12000.0,2,8.21,0.11,570,1,0
33006,32.0,1,1,55070.0,0,7000.0,3,12.6,0.13,630,1,0
33007,29.0,1,3,25018.0,1,5000.0,4,6.7,0.2,695,0,0
33008,26.0,0,1,90871.0,0,9600.0,0,9.78,0.11,631,1,0
33009,40.0,1,3,115262.0,2,5000.0,2,10.65,0.04,583,1,0
33010,30.0,1,0,22006.0,1,2544.0,1,13.66,0.12,668,1,0
33011,30.0,0,1,104837.0,0,14898.0,0,8.96,0.14,567,0,0
33012,25.0,0,1,54024.0,0,10000.0,0,10.47,0.19,482,1,0
33013,25.0,0,2,94569.0,2,8000.0,3,6.62,0.08,702,0,0
33014,24.0,0,1,94637.0,2,5000.0,4,12.1,0.05,588,1,0
33015,23.0,1,3,54818.0,0,5000.0,2,10.63,0.09,603,1,0
33016,24.0,0,1,35994.0,2,2500.0,0,9.48,0.07,588,0,0
